compte;libelle;text
7;PACLITAXEL # - EBETAXEL 30mg Sol. P/Perfusion Bt 1Fl/5ml #;PACLITAXEL # - EBETAXEL 30mg Sol. P/Perfusion Bt 1Fl/5ml #
7;PACLITAXEL # - PACLITAXEL STRAGEN 6mg/ml (30mg) Sol.Perf. Bt 1Fl/5ml;PACLITAXEL # - PACLITAXEL STRAGEN 6mg/ml (30mg) Sol.Perf. Bt 1Fl/5ml
7;PACLITAXEL # - SINDAXEL 6mg/ml (30mg) Sol. Perf. Bt 1Fl/5ml;PACLITAXEL # - SINDAXEL 6mg/ml (30mg) Sol. Perf. Bt 1Fl/5ml
7;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #
7;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #
7;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #;PACLITAXEL # - TAXOL Sol Inj 30mg 5ml Bt 1 #
7;RIBAVIRINE # - COPEGUS Comp 200mg Bt 168  (lié à l'achat de pégasys);RIBAVIRINE # - COPEGUS Comp 200mg Bt 168  (lié à l'achat de pégasys)
7;RIBAVIRINE # - COPEGUS Comp 200mg Bt 168 #;RIBAVIRINE # - COPEGUS Comp 200mg Bt 168 #
7;RIBAVIRINE # - COPEGUS Comp 200mg Bt 168 #;RIBAVIRINE # - COPEGUS Comp 200mg Bt 168 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 140  (lié à l'achat de viraferon);RIBAVIRINE # - REBETOL Gélule 200mg Bt 140  (lié à l'achat de viraferon)
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 140 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 140 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 140 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 140 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 (lié à l'achat de viraferon);RIBAVIRINE # - REBETOL Gélule 200mg Bt 168 (lié à l'achat de viraferon)
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 84  (lié à l'achat de viraferon);RIBAVIRINE # - REBETOL Gélule 200mg Bt 84  (lié à l'achat de viraferon)
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 84 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 84 #
7;RIBAVIRINE # - REBETOL Gélule 200mg Bt 84 #;RIBAVIRINE # - REBETOL Gélule 200mg Bt 84 #
7;RIBAVIRINE # - RIBAVIRINE 200mg Comp Bt 100 (lié à l'achat de alfaferone);RIBAVIRINE # - RIBAVIRINE 200mg Comp Bt 100 (lié à l'achat de alfaferone)
7;RIBAVIRINE # - RIBAVIRINE Comp 200mg Bt 100 #;RIBAVIRINE # - RIBAVIRINE Comp 200mg Bt 100 #
7;SELEGILINE CHLORHYDRATE # - DEPRENYL 5mg Comp. Bt 100;SELEGILINE CHLORHYDRATE # - DEPRENYL 5mg Comp. Bt 100
7;SELEGILINE CHLORHYDRATE # - DEPRENYL 5mg Comp. Bt 30;SELEGILINE CHLORHYDRATE # - DEPRENYL 5mg Comp. Bt 30
7;SELEGILINE CHLORHYDRATE # - DEPRENYL Comp 5mg Bt 30 #;SELEGILINE CHLORHYDRATE # - DEPRENYL Comp 5mg Bt 30 #
7;SELEGILINE CHLORHYDRATE # - DEPRENYL Comp 5mg Bt 30 #;SELEGILINE CHLORHYDRATE # - DEPRENYL Comp 5mg Bt 30 #
7;INSULINE GLARGINE  (F) - LANTUS Sol inj 100 UI/ml Carton.3ml Bt 5   (F);INSULINE GLARGINE  (F) - LANTUS Sol inj 100 UI/ml Carton.3ml Bt 5   (F)
7;STREPTOZOCINE  # - ZANOSAR pdre inj 1gr Bt 1Fl (F);STREPTOZOCINE  # - ZANOSAR pdre inj 1gr Bt 1Fl (F)
7;STREPTOZOCINE  # - ZANOZAR Inj 1gr Bt 1 #  (F);STREPTOZOCINE  # - ZANOZAR Inj 1gr Bt 1 #  (F)
7;TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #;TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #
7;TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #;TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #
7;TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #  (F);TOXINE BOTULIQUE TYPE A # - BOTOX  Pdre Inj 100 U Bt 1  #  (F)
7;TOXINE BOTULIQUE TYPE A # - DYSPORT Pdre Inj 500 U FL  #  (F);TOXINE BOTULIQUE TYPE A # - DYSPORT Pdre Inj 500 U FL  #  (F)
7;TOXINE BOTULIQUE TYPE A # - DYSPORT Pdre Inj 500 U FL Bt 2  #;TOXINE BOTULIQUE TYPE A # - DYSPORT Pdre Inj 500 U FL Bt 2  #
7;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 30  #;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 30  #
7;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 30  #;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 30  #
7;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 90  #;VERAPAMIL CHLORHYDRATE  # - ISOPTINE Gélule 120mg Bt 90  #
7;VINORELBINE DITARTRATE # - NAVELBINE 10mg/ml Sol.Inj. Bt 10/1ml (F);VINORELBINE DITARTRATE # - NAVELBINE 10mg/ml Sol.Inj. Bt 10/1ml (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/1ml  Bt 10 #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/1ml  Bt 10 #  (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/1ml  Bt 10 # (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/1ml  Bt 10 # (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/ml  Bt 1/1ml Vrac #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/ml  Bt 1/1ml Vrac #  (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/ml  Bt 1/1ml Vrac #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 10mg/ml  Bt 1/1ml Vrac #  (F)
7;VINORELBINE DITARTRATE # - VINOREL 10mg/1ml Sol.Inj. Bt 1Fl/1ml (F);VINORELBINE DITARTRATE # - VINOREL 10mg/1ml Sol.Inj. Bt 1Fl/1ml (F)
7;VINORELBINE DITARTRATE # - VINOREL 10mg/1ml Sol.Inj. Bt 1Fl/1ml (F);VINORELBINE DITARTRATE # - VINOREL 10mg/1ml Sol.Inj. Bt 1Fl/1ml (F)
7;VINORELBINE DITARTRATE # - NAVELBINE 50mg Sol.Inj. Bt 10/5ml (F);VINORELBINE DITARTRATE # - NAVELBINE 50mg Sol.Inj. Bt 10/5ml (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 1/5ml Vrac #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 1/5ml Vrac #  (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 1/5ml Vrac #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 1/5ml Vrac #  (F)
7;VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 10 #  (F);VINORELBINE DITARTRATE # - NAVELBINE Sol Inj 50mg/5ml  Bt 10 #  (F)
7;VINORELBINE DITARTRATE # - VINOREL 50mg/5ml Sol.Inj. Bt 1Fl/5ml (F);VINORELBINE DITARTRATE # - VINOREL 50mg/5ml Sol.Inj. Bt 1Fl/5ml (F)
7;VINORELBINE DITARTRATE # - VINOREL 50mg/5ml Sol.Inj. Bt 1Fl/5ml (F);VINORELBINE DITARTRATE # - VINOREL 50mg/5ml Sol.Inj. Bt 1Fl/5ml (F)
7;ADRENALINE #* - ADRENALINE 0.1% 5mg/5ml Sol inj Bt 10 amp #*;ADRENALINE #* - ADRENALINE 0.1% 5mg/5ml Sol inj Bt 10 amp #*
7;ADRENALINE #* - ADRENALINE Amp Inj 1mg/ml 5ml Bt 10  #*;ADRENALINE #* - ADRENALINE Amp Inj 1mg/ml 5ml Bt 10  #*
7;DAPSONE/FER OXALATE # - DISULONE Comp Bt  100  #;DAPSONE/FER OXALATE # - DISULONE Comp Bt  100  #
7;DAPSONE/FER OXALATE # - DISULONE Comp Bt 100  #;DAPSONE/FER OXALATE # - DISULONE Comp Bt 100  #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2200 cal # - CLINOMEL N6-900 Sol Inj P/2 Litres #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2200 cal # - CLINOMEL N6-900 Sol Inj P/2 Litres #
7;GLUCAGON # - GLUCAGEN Pdre Inj 1mg 1ml Fl Bt 1 (F);GLUCAGON # - GLUCAGEN Pdre Inj 1mg 1ml Fl Bt 1 (F)
7;GLUCAGON # - GLUCAGEN Pdre Inj 1mg 1ml Fl Bt 1 (F);GLUCAGON # - GLUCAGEN Pdre Inj 1mg 1ml Fl Bt 1 (F)
7;GLUCAGON # - GLUCAGEN Pdre inj 1mg 1ml Fl Bt 1 (F) #;GLUCAGON # - GLUCAGEN Pdre inj 1mg 1ml Fl Bt 1 (F) #
7;SIROLIMUS # - RAPAMUNE Comp 1mg Bt 30 #;SIROLIMUS # - RAPAMUNE Comp 1mg Bt 30 #
7;NORETHANDROLONE  # - NILEVAR 10mg Comp.Séc Bt 30;NORETHANDROLONE  # - NILEVAR 10mg Comp.Séc Bt 30
7;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #
7;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #
7;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #;NORETHANDROLONE  # - NILEVAR Comp 10mg Bt 30  #
7;PROTAMINE SULFATE  #* - PROTAMINE Inj 1000 UAH 10ml Bt 1  #*;PROTAMINE SULFATE  #* - PROTAMINE Inj 1000 UAH 10ml Bt 1  #*
7;PROTAMINE SULFATE  #* - PROTAMINE Inj 1000 UAH 10ml Bt 1  #*;PROTAMINE SULFATE  #* - PROTAMINE Inj 1000 UAH 10ml Bt 1  #*
7;GONADORELINE # - RELEFACT LH-RH 0,1mg Sol. inj. Bt 10 Amp/1ml;GONADORELINE # - RELEFACT LH-RH 0,1mg Sol. inj. Bt 10 Amp/1ml
7;GONADORELINE # - RELEFACT LH-RH 100 µg Sol Inj Bt 1 # (F);GONADORELINE # - RELEFACT LH-RH 100 µg Sol Inj Bt 1 # (F)
7;GONADORELINE # - STIMU LH 50 µg Sol Inj Bt 2 #;GONADORELINE # - STIMU LH 50 µg Sol Inj Bt 2 #
7;PROTIRELINE  # - STIMU TSH Inj Bt 2 #;PROTIRELINE  # - STIMU TSH Inj Bt 2 #
7;AMSICRINE # - AMSALYO  Amp Inj 75 mg  Bt 5 #;AMSICRINE # - AMSALYO  Amp Inj 75 mg  Bt 5 #
7;VERAPAMIL CHLORHYDRATE - ISOPTINE Comp Séc. L.P 240mg  Bt 30;VERAPAMIL CHLORHYDRATE - ISOPTINE Comp Séc. L.P 240mg  Bt 30
7;BLEU DE METHYLENE # - BLEU DE METHYLENE  Sol Inj 1% Bt 10/1ml  #;BLEU DE METHYLENE # - BLEU DE METHYLENE  Sol Inj 1% Bt 10/1ml  #
7;BLEU DE METHYLENE # - BLEU DE METHYLENE 1% Amp 10ml #;BLEU DE METHYLENE # - BLEU DE METHYLENE 1% Amp 10ml #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2000 cal # - CLINOMEL N5-800 Sol Inj P/2 Litres #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2000 cal # - CLINOMEL N5-800 Sol Inj P/2 Litres #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2000 cal # - VITRIMIX KV Prép Inj Perf 1 Litre  #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2000 cal # - VITRIMIX KV Prép Inj Perf 1 Litre  #
7;CARMUSTINE  # - BICNU IV 100mg Pdre.Prép.Inj. Bt 1+S/3ml (F);CARMUSTINE  # - BICNU IV 100mg Pdre.Prép.Inj. Bt 1+S/3ml (F)
7;CARMUSTINE  # - BICNU Pdre Inj 100mg Bt 1  #;CARMUSTINE  # - BICNU Pdre Inj 100mg Bt 1  #
7;CARMUSTINE  # - BICNU Pdre Inj 100mg Bt 1  #  (F);CARMUSTINE  # - BICNU Pdre Inj 100mg Bt 1  #  (F)
7;OXALIPLATINE # - ELOXATINE  Pdre inj 50mg  Fl 36ml #;OXALIPLATINE # - ELOXATINE  Pdre inj 50mg  Fl 36ml #
7;OXALIPLATINE # - ELOXATINE  Pdre Inj 50mg Fl 36ml  #;OXALIPLATINE # - ELOXATINE  Pdre Inj 50mg Fl 36ml  #
7;OXALIPLATINE # - ELOXATINE Sol  perf 50 mg  FL/10ml #;OXALIPLATINE # - ELOXATINE Sol  perf 50 mg  FL/10ml #
7;OXALIPLATINE # - OXALIPLATIN ACTAVIS 5mg/ml (50mg) Pdre. Prép. Inj. Bt 1Fl;OXALIPLATINE # - OXALIPLATIN ACTAVIS 5mg/ml (50mg) Pdre. Prép. Inj. Bt 1Fl
7;OXALIPLATINE # - OXALIPLATIN Pdre inj  50mg 5mg/ml Fl Bt1 #;OXALIPLATINE # - OXALIPLATIN Pdre inj  50mg 5mg/ml Fl Bt1 #
7;OXALIPLATINE # - XALIPLAT 50mg Pdre.Prép.Inj. Bt 1Fl;OXALIPLATINE # - XALIPLAT 50mg Pdre.Prép.Inj. Bt 1Fl
7;OXALIPLATINE # - ELOXATINE  Pdre Inj 100mg  Fl  50ml #;OXALIPLATINE # - ELOXATINE  Pdre Inj 100mg  Fl  50ml #
7;OXALIPLATINE # - ELOXATINE Sol  perf 100 mg  FL/20ml #;OXALIPLATINE # - ELOXATINE Sol  perf 100 mg  FL/20ml #
7;OXALIPLATINE # - OXALIPLATIN ACTAVIS 5mg/ml (100mg) Pdre. Prép. Inj. Bt 1Fl;OXALIPLATINE # - OXALIPLATIN ACTAVIS 5mg/ml (100mg) Pdre. Prép. Inj. Bt 1Fl
7;OXALIPLATINE # - OXALIPLATIN Pdre inj 100mg 5mg/ml Fl Bt1 #;OXALIPLATINE # - OXALIPLATIN Pdre inj 100mg 5mg/ml Fl Bt1 #
7;OXALIPLATINE # - XALIPLAT 100mg Pdre.Prép.Inj. Bt 1Fl;OXALIPLATINE # - XALIPLAT 100mg Pdre.Prép.Inj. Bt 1Fl
7;OLIGOMERES PROCYANIDOLIQUES # - ENDOTELON Comp 150mg Bt 20 #;OLIGOMERES PROCYANIDOLIQUES # - ENDOTELON Comp 150mg Bt 20 #
7;TRANEXAMIQUE ACIDE # - EXACYL Sol inj 500mg/5ml Bt 5 #;TRANEXAMIQUE ACIDE # - EXACYL Sol inj 500mg/5ml Bt 5 #
7;ASPARAGINASE ( L ) # - KIDROLASE  Pdre Inj 10.000 UI Bt 1 #;ASPARAGINASE ( L ) # - KIDROLASE  Pdre Inj 10.000 UI Bt 1 #
7;ASPARAGINASE ( L ) # - KIDROLASE  Pdre Inj 10.000 UI Bt 1 #  (F);ASPARAGINASE ( L ) # - KIDROLASE  Pdre Inj 10.000 UI Bt 1 #  (F)
7;ASPARAGINASE ( L ) # - KIDROLASE 10000UI Pdre.Inj. Bt 10 (F);ASPARAGINASE ( L ) # - KIDROLASE 10000UI Pdre.Inj. Bt 10 (F)
7;CLOPIDOGREL - PLAVIX Comp 75mg Bt 28;CLOPIDOGREL - PLAVIX Comp 75mg Bt 28
7;CLOPIDOGREL - PLAVIX Comp 75mg Bt 28;CLOPIDOGREL - PLAVIX Comp 75mg Bt 28
7;PROCAINE * # - PROCAINE 1% CHLORHYDRATE Amp 10ml Bt 10 * #;PROCAINE * # - PROCAINE 1% CHLORHYDRATE Amp 10ml Bt 10 * #
7;PROCAINE * # - PROCAINE Amp Inj 1% 5ml Bt 10 * #;PROCAINE * # - PROCAINE Amp Inj 1% 5ml Bt 10 * #
7;INTERFERON BETA-1a # - REBIF 44µg /0.5ml Sol.Inj. Bt 4Cart./1.5ml (F);INTERFERON BETA-1a # - REBIF 44µg /0.5ml Sol.Inj. Bt 4Cart./1.5ml (F)
7;INTERFERON BETA-1a # - REBIF Inj 44 µGR 12 MUI 0.5ml Bt 12  #  (F);INTERFERON BETA-1a # - REBIF Inj 44 µGR 12 MUI 0.5ml Bt 12  #  (F)
7;INTERFERON BETA-1a # - REBIF Inj 44 µGR 12 MUI 0.5ml Bt 12  # (F);INTERFERON BETA-1a # - REBIF Inj 44 µGR 12 MUI 0.5ml Bt 12  # (F)
7;VERTEPORFINE # - VISUDYNE Pdre Inj 15mg/10ml Bt 1 #;VERTEPORFINE # - VISUDYNE Pdre Inj 15mg/10ml Bt 1 #
7;VERTEPORFINE # - VISUDYNE Pdre Inj 15mg/10ml Bt 1 #;VERTEPORFINE # - VISUDYNE Pdre Inj 15mg/10ml Bt 1 #
7;CAPECITABINE # - XELODA Comp 500mg Bt 120 #;CAPECITABINE # - XELODA Comp 500mg Bt 120 #
7;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - CLINOMEL N4-550 Sol Inj P/2 Litres #;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - CLINOMEL N4-550 Sol Inj P/2 Litres #
7;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - OLICLINOMEL N4-550E Emulsion Inj. P/2 L Bt 4 #;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - OLICLINOMEL N4-550E Emulsion Inj. P/2 L Bt 4 #
7;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - OLICLINOMEL N4-550E Emulsion Inj. P/2 L vrac #;MELANGE TERNAIRE NUTRI. EXTEMPORANE  1200 cal # - OLICLINOMEL N4-550E Emulsion Inj. P/2 L vrac #
7;MITOMYCINE # - AMETYCINE Fl Inj 10mg Bt 1  #;MITOMYCINE # - AMETYCINE Fl Inj 10mg Bt 1  #
7;MITOMYCINE # - AMETYCINE Fl Inj 20mg Bt 1  #;MITOMYCINE # - AMETYCINE Fl Inj 20mg Bt 1  #
7;EXEMESTANE # - AROMASINE Comp 25mg Bt 30  #;EXEMESTANE # - AROMASINE Comp 25mg Bt 30  #
7;EXEMESTANE # - AROMASINE Comp 25mg Bt 30  #;EXEMESTANE # - AROMASINE Comp 25mg Bt 30  #
7;STAVUDINE # - ZERIT Gélule 40mg Bt 56 #;STAVUDINE # - ZERIT Gélule 40mg Bt 56 #
7;STAVUDINE # - ZERIT Gélule 40mg Bt 56 #;STAVUDINE # - ZERIT Gélule 40mg Bt 56 #
7;STAVUDINE # - ZERIT Gélule 40mg Bt 60 #;STAVUDINE # - ZERIT Gélule 40mg Bt 60 #
7;AMISULPIRIDE # - SOLIAN Amp Inj 200mg 4ml Bt 6 #;AMISULPIRIDE # - SOLIAN Amp Inj 200mg 4ml Bt 6 #
7;ABCIXIMAB # - REOPRO Fl Inj 2mg 5ml IV Bt 1 #  (F);ABCIXIMAB # - REOPRO Fl Inj 2mg 5ml IV Bt 1 #  (F)
7;FLUINDIONE # - PREVISCAN Comp 20mg Bt 30 #;FLUINDIONE # - PREVISCAN Comp 20mg Bt 30 #
7;FLUINDIONE # - PREVISCAN Comp 20mg Bt 30 #;FLUINDIONE # - PREVISCAN Comp 20mg Bt 30 #
7;FLUDARABINE PHOSPHATE # - FLUDARA Pdre Inj 50 mg Bt 5 #;FLUDARABINE PHOSPHATE # - FLUDARA Pdre Inj 50 mg Bt 5 #
7;IMATINIB MESILATE # - CEMIVIL 400mg Comp.Pell.Séc. Bt 30;IMATINIB MESILATE # - CEMIVIL 400mg Comp.Pell.Séc. Bt 30
7;IMATINIB MESILATE # - GLIVEC Comp pell. 400mg Bt 30 #;IMATINIB MESILATE # - GLIVEC Comp pell. 400mg Bt 30 #
7;IMATINIB MESILATE # - GLIVEC Gélule 400mg Bt 30 #;IMATINIB MESILATE # - GLIVEC Gélule 400mg Bt 30 #
7;XANTINOL NICOTINATE # - COMPLAMIN PARENTERAL Amp 10 ml Bt 10 #;XANTINOL NICOTINATE # - COMPLAMIN PARENTERAL Amp 10 ml Bt 10 #
7;DACTINOMYCINE # - COSMOGEN Pdre Inj 0,5mg Fl #;DACTINOMYCINE # - COSMOGEN Pdre Inj 0,5mg Fl #
7;MONOMETHYLTRISILANOL O-HYDROXYBENZOATE SODIQUE # - CONJONCTYL Amp inj 50mg/10ml Bt 10 #;MONOMETHYLTRISILANOL O-HYDROXYBENZOATE SODIQUE # - CONJONCTYL Amp inj 50mg/10ml Bt 10 #
7;DEXAMETHASONE # - DEXASONE Comp 4mg Bt 100 #;DEXAMETHASONE # - DEXASONE Comp 4mg Bt 100 #
7;DEXAMETHASONE # - PMS-DEXAMETHASONE Comp 4mg Bt 100 #;DEXAMETHASONE # - PMS-DEXAMETHASONE Comp 4mg Bt 100 #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - CLINOMEL N7-1000 Sol Inj P/2 Litres #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - CLINOMEL N7-1000 Sol Inj P/2 Litres #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - OLICLINOMEL N7-1000E Emulsion Inj. P/2 L Bt 4 #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - OLICLINOMEL N7-1000E Emulsion Inj. P/2 L Bt 4 #
7;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - OLICLINOMEL N7-1000E Emulsion Inj. P/2 L vrac #;MELANGE TERNAIRE  NUTRI. EXTEMPORANE  2400 cal # 2L - OLICLINOMEL N7-1000E Emulsion Inj. P/2 L vrac #
7;IOXAGLIQUE ACIDE SEL DE SODIUM ET DE MEGLUMINE # - HEXABRIX 320 Fl 200ml #;IOXAGLIQUE ACIDE SEL DE SODIUM ET DE MEGLUMINE # - HEXABRIX 320 Fl 200ml #
7;RITUXIMAB # - MABTHERA Amp Inj 100mg Bt 2 #(F);RITUXIMAB # - MABTHERA Amp Inj 100mg Bt 2 #(F)
7;RITUXIMAB # - MABTHERA Amp Inj 500mg Bt 1 #  (F);RITUXIMAB # - MABTHERA Amp Inj 500mg Bt 1 #  (F)
7;INFLIXIMAB # - REMICADE 100mg  Fl Inj Fl #  (F);INFLIXIMAB # - REMICADE 100mg  Fl Inj Fl #  (F)
7;INFLIXIMAB # - REMICADE 100mg  Fl Inj Fl # (F);INFLIXIMAB # - REMICADE 100mg  Fl Inj Fl # (F)
7;INFLIXIMAB # - REMICADE 100mg Pdre.Prép.Inj. Bt 1Fl (F);INFLIXIMAB # - REMICADE 100mg Pdre.Prép.Inj. Bt 1Fl (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 100µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 80µG/5ml  Fl + Solv # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F)
7;PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F);PEGINTERFERON ALPHA 2b  # - VIRAFERON PEG 120µG/5ml  Fl + Solv  # (F)
7;IOBITRIDOL # FL 200ML - XENETIX 350mg Iode/ml Fl 200ml #;IOBITRIDOL # FL 200ML - XENETIX 350mg Iode/ml Fl 200ml #
7;DANTROLENE SODIQUE # - DANTRIUM 25mg Gél. Bt 50;DANTROLENE SODIQUE # - DANTRIUM 25mg Gél. Bt 50
7;DANTROLENE SODIQUE # - DANTRIUM Gélule 25mg Bt 50 #;DANTROLENE SODIQUE # - DANTRIUM Gélule 25mg Bt 50 #
7;CAFEINE # - CAFEINE 1.25%  Amp inj 2ml Bt 10 #;CAFEINE # - CAFEINE 1.25%  Amp inj 2ml Bt 10 #
7;CAFEINE # - CAFEINE 2.5% Sol.Inj. Bt 10 Amp/2ml;CAFEINE # - CAFEINE 2.5% Sol.Inj. Bt 10 Amp/2ml
7;CAFEINE # - CAFEINE 250mg Amp inj 1ml Bt 10 #;CAFEINE # - CAFEINE 250mg Amp inj 1ml Bt 10 #
7;CETRORELIX - CETROTIDE Pdre Inj 3mg  Bt 1 + ser./3ml  (F);CETRORELIX - CETROTIDE Pdre Inj 3mg  Bt 1 + ser./3ml  (F)
7;CETRORELIX - CETROTIDE Pdre Inj 3mg  Bt 1 + ser./3ml  (F);CETRORELIX - CETROTIDE Pdre Inj 3mg  Bt 1 + ser./3ml  (F)
7;INDINAVIR # - CRIXIVAN Gélule 400mg  Bt 180 #;INDINAVIR # - CRIXIVAN Gélule 400mg  Bt 180 #
7;TRIPTORELINE # - DECAPEPTYL LP 11,25mg Pdre Inj Bt 1 Fl + Solv/2ml +ser. #;TRIPTORELINE # - DECAPEPTYL LP 11,25mg Pdre Inj Bt 1 Fl + Solv/2ml +ser. #
7;TRIPTORELINE # - DECAPEPTYL LP 11,25mg Pdre Inj Bt 1 Fl + Solv/2ml +ser. #;TRIPTORELINE # - DECAPEPTYL LP 11,25mg Pdre Inj Bt 1 Fl + Solv/2ml +ser. #
7;DEFERIPRONE # - FERRIPROX 500mg Comp. Pell. Séc. Fl 100;DEFERIPRONE # - FERRIPROX 500mg Comp. Pell. Séc. Fl 100
